unityFrame,realtimeSeconds,sourceHostTicks,sentisArrivalHostTicks,ortObservedHostTicks,rowMode,selectedRowMode,workerQueueMs,ortInferenceMs,bridgeToDoneMs,sourceToOrtObservedMs,sourceToSentisArrivalMs,ortMinusSentisObservedMs,landmarkMaeRaw,landmarkMaeNormalized,landmarkMaxAbsRaw,sentisPresenceLogit,ortPresenceLogit,presenceLogitAbsDiff,sentisPresence,ortPresence,presenceAbsDiff,nativeCompleted,nativeFailures,nativeSkipped,nativeReadyReplacements
329,13.986846901757369,148416427,149382397,148809279,1,1,0.0147,23.3039,23.334,39.2852,96.597,0,1.24277913E-05,6.472808E-08,9.918213E-05,12.1278076,12.1278038,3.81469727E-06,0.9999946,0.9999946,0,290,0,0,0
330,14.02200490175737,148767306,149733700,149159768,1,1,0.0233,27.415,27.4555,39.2462,96.6394,0,1.26376417E-05,6.582105E-08,9.15527344E-05,11.4592667,11.4592609,5.722046E-06,0.99998945,0.99998945,0,291,0,0,0
331,14.049344501757369,149073578,150007187,149377978,1,1,0.0174,20.3676,20.4001,30.44,93.3609,0,1.12645466E-05,5.86695137E-08,8.392334E-05,10.9961824,10.9961891,6.67572E-06,0.999983251,0.999983251,0,292,0,0,0
332,14.08067980175737,149209724,150320276,149730107,1,1,0.0264,25.0777,25.1251,52.0383,111.0552,0,1.18589041E-05,6.176513E-08,0.000106811523,11.0926552,11.0926514,3.81469727E-06,0.9999848,0.9999848,0,293,0,0,0
333,14.103842701757371,149705966,150551937,150003595,1,1,0.0142,26.1086,26.1392,29.7629,84.5971,0,1.18430689E-05,6.168265E-08,9.918213E-05,4.822071,4.822075,3.81469727E-06,0.99201417,0.9920142,5.96046448E-08,294,0,0,0
334,14.13677090175737,149871830,150881542,150314731,1,1,0.0193,25.6769,25.712,44.2901,100.9712,0,1.16165538E-05,6.05028845E-08,7.62939453E-05,7.34673,7.34672,1.001358E-05,0.999355733,0.999355733,0,295,0,0,0
335,14.160318901757369,150170344,151116898,150546091,1,1,0.0183,18.952,18.9929,37.5747,94.6554,0,1.12071912E-05,5.83707873E-08,7.62939453E-05,3.19070244,3.19070339,9.536743E-07,0.9604829,0.960482955,5.96046448E-08,296,0,0,0
336,14.18765420175737,150493968,151390214,150876562,1,1,0.0139,27.3768,27.4046,38.2594,89.6246,0,1.12094622E-05,5.83826143E-08,9.15527344E-05,2.63178372,2.63178921,5.48362732E-06,0.9328793,0.9328797,3.57627869E-07,297,0,0,0
337,14.21190860175737,150658136,151632585,151111659,1,1,0.0141,20.4182,20.4471,45.3523,97.4449,0,1.120397E-05,5.83540078E-08,0.000106811523,8.723526,8.723528,1.90734863E-06,0.999837339,0.999837339,0,297,0,0,0
338,14.233806901757371,150969784,151851821,151387342,1,1,0.0178,23.3537,23.3873,41.7558,88.2037,0,1.16720757E-05,6.079206E-08,9.15527344E-05,5.007922,5.007929,6.67572E-06,0.9933596,0.9933596,0,298,0,0,0
